date,rme,re_ew,r_size,r_value,r_prof,r_valprof,r_fscore,r_debtiss,r_repurch,r_nissa,r_accruals,r_growth,r_aturnover,r_gmargins,r_divp,r_ep,r_cfp,r_noa,r_inv,r_invcap,r_igrowth,r_sgrowth,r_lev,r_roaa,r_roea,r_sp,r_gltnoa,r_mom,r_indmom,r_valmom,r_valmomprof,r_shortint,r_mom12,r_momrev,r_lrrev,r_valuem,r_nissm,r_sue,r_roe,r_rome,r_roa,r_strev,r_ivol,r_betaarb,r_season,r_indrrev,r_indrrevlv,r_indmomrev,r_ciss,r_price,r_age,r_shvol
08/1972,0.0326,0.0286470113,0.040755364,0.0608733135,-0.073426349,0.0080330007,0.0006875178,-0.023112851,0.0123632482,-0.044894347,-0.085178328,-0.065118143,-0.079923196,0.001869209,0.0681165074,0.0595605664,0.067481015,0.05847257,-0.064863129,-0.036564742,-0.041008457,-0.035794693,0.0595151284,-0.078735789,-0.045491242,0.0299199427,0.0340186423,-0.042377978,-0.009297749,0.000342342,-0.043809659,,-0.047108787,-0.048244251,-0.050355239,0.0576765555,-0.039092846,,-0.003379013,0.0476422494,-0.015000681,-0.007857102,-0.016199348,-0.00957051,-0.043328476,-0.03365576,-0.061974744,0.0010233077,-0.021363997,-0.020413376,0.0364420903,-0.016550685
09/1972,-0.0114,-0.025063549,0.0157266897,-0.00945196,-0.008053251,-0.016431607,0.0087000584,0.0185816288,-0.02118169,-0.003800333,0.0440034555,0.0302354144,-0.023193106,0.0458740862,0.0108692318,0.0091217269,-0.009569036,-0.006105514,0.0268681393,0.0042113504,0.0234099747,0.0148486917,-0.003165833,0.01504784,0.0358621241,-0.02894634,0.0022907361,0.0157043104,0.0186023539,0.0069946668,0.0073430154,,0.0133425521,-0.005488367,0.0036700674,-0.009249893,-0.002612631,,0.0080864317,-0.006548827,0.0119426411,-0.006338541,-0.021351088,-0.021965115,-0.028873579,-0.024245864,-0.041305185,0.0418045785,-0.019009334,0.0204229368,-0.000123262,-0.01902666
10/1972,0.0052,-0.002809581,0.0328813169,0.0267040106,-0.070774441,-0.06595233,-0.001738749,0.0126374879,-0.013681095,-0.009278465,-0.053164886,-0.01938518,-0.087266966,0.0399195327,0.0443393572,0.0392070734,0.0464535411,0.0403093284,-0.009645354,-0.021467998,-0.00744446,-0.008040497,0.036530757,-0.039418202,0.007006514,-0.022030155,0.0330819982,0.0218381434,0.0147602765,0.0352979444,-0.015103727,,0.0061663888,-0.014165738,-0.028704906,0.019049956,-0.005335783,,0.031798008,0.0249598348,0.0408255023,0.0129946462,-0.0388212,-0.032504254,0.0642419315,-0.002189877,-0.005303786,0.0293467788,-0.048233517,0.0082178303,0.0235498305,-0.027572049
11/1972,0.046,0.0606537996,0.0052383989,0.0444600463,-0.013163069,0.0421992927,0.0231165191,-0.027467301,0.021997194,0.0140013769,-0.024515245,-0.028555505,0.0147689792,-0.076738421,0.0303257646,0.0425385474,0.0592884981,0.0392420064,-0.027702821,-0.016507362,0.0176660265,-0.011307539,0.0318954281,-0.029825588,-0.03269133,0.0523627035,0.0371111898,-0.048475869,-0.019701339,0.0060966886,-0.021722752,,-0.052895832,-0.010464331,-0.001582577,0.0582876191,0.0095191447,,-0.008689584,0.0404374791,-0.031360747,-0.039605589,0.0126948454,0.0035122388,-0.040374838,-0.074626224,-0.0804368,0.0014675723,-0.004084618,-0.058864059,0.0316019224,0.0003223379
12/1972,0.0062,-0.008518607,0.0105153153,-0.050497612,0.0379602586,-0.026236728,-0.039320289,-0.00713878,-0.01846967,-0.007755771,0.0186181089,0.0369549495,0.0157841981,0.0629898347,-0.041690169,-0.025524389,-0.043896417,-0.023738776,0.0521594606,0.0356238031,0.0450850131,0.0052631885,-0.049124896,0.0794751976,0.0652536735,-0.046350992,-0.033242751,0.0463233039,0.0091638254,0.0001122418,0.0301880187,,0.0448091427,0.017357048,0.0452212505,-0.052952311,-0.004983607,,0.053333734,-0.044579988,0.0471516759,-0.050827189,-0.013426893,-0.018499723,0.0193898988,-0.057727865,-0.064636388,0.023252676,-0.001483244,0.0593988161,-0.022607852,-0.010026547
01/1973,-0.0329,-0.057603673,0.0338528157,0.0272749395,-0.021441976,0.0004532332,-0.041162466,0.0266647699,0.0022243756,-0.044927145,-0.010676045,-0.016914877,-0.050815727,0.0577197248,0.0453175128,0.0339662932,0.0311527777,0.0156438993,0.0250306153,-0.010846362,-0.023461456,-0.011272974,-0.000815899,0.0387582301,0.0073073771,-0.026258293,0.0464833769,0.0461469064,0.0425970213,0.0509061657,0.0534410296,-0.100258675,0.0375658531,-0.023471054,-0.030909253,0.0133836582,-0.034290181,,0.080524749,-0.01585533,0.0784145888,0.0163879494,-0.050587222,-0.054641686,-0.014935009,-0.006971184,-0.043612266,0.0762736311,-0.074540429,0.0342366348,-0.004363894,-0.065536731
02/1973,-0.0485,-0.065711503,0.0535026399,0.044962613,-0.055092316,-0.010333806,0.004689535,0.0079805325,0.0206720707,-0.032646319,-0.054178612,-0.024269744,-0.062409987,0.0088898532,0.063659164,0.0457609565,0.0439805615,0.0521483006,-0.035980209,-0.029866317,-0.002863285,-0.032115315,0.0281011075,-0.014034663,-0.020613935,-0.007828814,0.0145163077,0.0311061667,0.0170552897,0.0554798421,0.0312655833,-0.031187174,0.0125280261,-0.026234225,-0.011400316,0.0248995168,-0.024337667,,-0.038347455,0.0234755941,-0.035837758,0.0355367752,-0.04620123,-0.052113087,0.0025919704,0.0486509818,0.0442399177,-0.009748816,-0.088953672,0.0283905236,0.03887014,-0.045264375
03/1973,-0.013,-0.026308024,0.0204071047,0.040599077,-0.047909458,0.006224017,0.0124557289,-0.030523723,0.0071760462,-0.01835756,-0.042144747,-0.018344101,-0.04844935,-0.005686126,0.031045467,0.0156816749,0.0463080252,0.0393846373,-0.004433498,-0.027494265,-0.012860358,0.0050923042,0.0307960157,-0.040153939,-0.03581679,0.0085321653,0.0242039722,0.0337133304,0.008491307,0.0501853451,0.0344132089,-0.046573347,0.0289161641,-0.012800287,-0.018987865,0.0234757329,-0.028059771,,-0.025137746,-0.007303537,-0.021331408,0.0094283603,-0.005564745,-0.003000972,-0.055254126,0.00258848,-0.006474834,0.011829567,-0.010883802,0.0185722865,0.0142412029,-0.007904288
04/1973,-0.0568,-0.074386763,0.0201571086,0.0795577348,-0.078213036,0.0033184561,0.0470680622,-0.010850912,0.0428700572,-0.036293505,-0.066841468,-0.066905836,-0.081291933,0.0138623058,0.1158741173,0.0693409945,0.0824364286,0.0610175301,-0.058534947,-0.036759213,0.013016166,-0.029209257,0.0632335029,-0.068445652,-0.057232102,0.0236965463,0.0719727581,0.0649167117,0.0471818416,0.1002293783,0.0675853847,-0.100190808,0.0538430708,-0.067040385,-0.077237812,0.0541120879,-0.026667747,,-0.046806759,0.0542422716,-0.020236303,0.0040111778,-0.060387516,-0.055794551,-0.046613869,-0.002900005,-0.030467693,0.0738006122,-0.057138753,0.0161302359,0.0666629249,-0.041729044
05/1973,-0.0294,-0.053653189,0.0690308551,0.0164499823,-0.028280823,-0.026649337,-0.014662021,0.0329660749,-0.021581822,-0.009866046,-0.021315351,0.0032200353,-0.043693663,0.0419994486,0.0387411953,0.0265016761,0.0175239752,0.0375460497,0.0072210398,-0.001497457,-0.009134682,-0.007212447,0.0109474037,-0.002262046,0.004924833,-0.021719064,0.0012894438,0.0618964063,0.0175774436,0.0586427291,0.0466278146,-0.070908989,0.0714980216,-0.049145061,-0.006470314,-0.012690869,0.0138141121,,0.0435207607,-0.001171079,0.0592854759,0.035542297,-0.046544016,-0.051531481,0.0072115639,0.027868642,-0.029711807,0.0374691905,-0.029361367,0.0685760714,0.0237248756,-0.034181515
06/1973,-0.0156,-0.028923749,0.0116908291,0.0304295591,-0.052882667,-0.002948101,-0.037049699,0.035773173,-0.014950555,-0.007851101,-0.021936451,0.0065798975,-0.085715926,0.0547582841,0.0302861317,0.0380085901,0.0325100053,0.0347127535,-0.031601303,-0.02639906,-0.004283267,-0.000495366,0.0319881626,-0.033624352,-0.007288665,-0.019631899,-0.056391898,0.037037371,0.0227365706,0.0525209516,0.0442091355,-0.05828778,0.039958331,-0.039901342,-0.004925136,0.0038184396,-0.016185833,,0.0342939552,0.0061246482,0.0315860545,-0.00242316,-0.02271824,-0.017112818,0.0611502072,-0.014272353,-0.018001117,0.0415829975,-0.03493815,0.0238373959,-0.007934651,-0.015708848
07/1973,0.0505,0.081269703,-0.054582293,-0.115721503,0.1318734353,0.0285576011,0.0204842601,-0.082168514,0.0341903078,0.0110442842,0.0334092333,0.0712148954,0.1594445866,-0.09249678,-0.188946673,-0.123167325,-0.136687829,-0.078333692,0.0421911348,0.0737311762,0.0948405117,0.0728450449,-0.116089149,0.1468584279,0.0628328802,-0.021170715,-0.067878594,-0.105841593,-0.086176482,-0.151121089,-0.084999922,0.1476716374,-0.103942594,0.1487322087,0.0777717086,-0.055115175,0.0099919835,,0.0384760767,-0.021010305,0.0262762328,-0.083279828,0.1127750441,0.1028002187,-0.062265634,-0.084481387,-0.144187252,0.0172679593,0.155968683,-0.050854621,-0.044746515,0.0799719788
08/1973,-0.0382,-0.03203442,0.0203870757,0.0075454763,-0.005514778,-0.012544663,0.0214219682,-0.000403821,0.0168027108,-0.000983021,-0.001280531,-0.030578227,0.0036145014,-0.041516331,0.0235171498,-0.003781579,0.0058911337,0.0003531032,-0.02422952,-0.016492523,-0.039668409,-0.017321884,-0.002427392,-0.001651866,-0.008050897,-0.001153357,0.0214591867,0.0259602075,0.0028550724,0.0360633209,0.0210497723,0.0138785322,0.0314819576,-0.025236971,-0.01833947,-0.004931619,-0.00037062,,0.0404847085,0.0136033579,0.0446838794,-0.010366249,-0.007653418,-0.002364124,-0.010858474,-0.016989046,-0.00380016,-0.002086768,-0.030115641,0.0140409839,0.0140760472,0.0050207058
09/1973,0.0475,0.08731553,-0.041102319,0.0158640145,0.0084029476,-0.004911095,0.0556082024,-0.060906202,0.0321124706,0.0295063838,-0.006086893,-0.009475779,0.0286902,-0.047473356,0.0037280123,0.0087747481,0.0346298046,0.0037659544,0.0085553446,-0.008987259,0.0010863777,0.0027778311,0.0095079607,-0.022882475,-0.028197785,0.0498795073,0.0058882388,-0.05704351,-0.00065371,-0.042429123,-0.064432106,0.1059251724,-0.05219031,-0.025644917,-0.051627264,0.0290346828,0.0229036347,,0.010572459,0.06280876,-0.025845986,-0.023376638,0.0437062756,0.0315783526,0.0115204143,-0.041445171,-0.087355559,0.0630796246,0.0314243696,-0.052631735,0.0184597072,0.0396759936
10/1973,-0.0083,-0.012318487,-0.003720658,0.0382396004,-0.033003226,0.0023754577,-0.004695004,-0.025302701,0.0284493813,-0.068820513,-0.089206005,-0.066980885,-0.045844785,0.0144511864,0.0246846158,0.0105672153,0.035904044,0.0126722826,-0.040286369,-0.057540543,-0.053382731,-0.054165042,0.0187988288,-0.035677466,-0.08545258,0.0113764732,0.0052325691,0.0531822344,0.0547304436,0.0640612609,0.0485703231,-0.032694665,0.0701465961,0.0227317718,-0.047661365,0.0064628771,-0.056084773,,0.0330376579,0.018216289,0.1004321735,-0.003119906,-0.02597812,-0.005285459,-0.094406135,-0.032598318,-0.034627334,0.0807743944,-0.052695971,0.0482940146,0.0099663196,-0.009099037
11/1973,-0.1275,-0.15869616,0.0846614205,0.0634255138,-0.113038608,-0.049400994,-0.062002128,0.0488883721,-0.058864416,-0.037085693,-0.095166774,-0.032753362,-0.140313491,0.0463882782,0.0928213139,0.0540515333,0.0522462842,0.0596561744,-0.055257428,-0.037351753,-0.055811312,-0.082691575,0.0551066833,-0.084739061,-0.06586343,-0.026988188,0.1080062796,0.0156424455,0.0167961628,0.059954659,-0.003902681,-0.103180388,0.0792451887,0.0337816123,-0.013045193,0.0188050456,-0.027175895,0.1270432809,-0.101500122,-0.022781833,-0.125686008,0.0629352858,-0.057273816,-0.061938182,0.0139700035,0.067710153,0.0605865248,-0.024056111,-0.116016806,0.0470140198,0.0116021104,-0.044345591
12/1973,0.0061,0.0060642638,0.0224685723,0.0584306249,-0.093691787,-0.060957855,0.0266168507,-0.047602599,-0.010817834,-0.002677169,-0.093094702,-0.040242584,-0.084412411,-0.052657852,0.0646491303,0.0373715402,0.0601698961,0.0396049405,0.0008338661,-0.058079798,-0.049731342,-0.002631987,0.0350233765,-0.058095002,-0.076951028,0.0021787647,0.0392678691,0.0752202382,0.0642904614,0.1174748076,0.0481963845,0.0038825612,0.0886383769,0.0496694516,-0.017281941,0.0084649468,0.0005679445,0.1340314915,-0.047139124,0.0444696269,-0.055849207,0.0117493255,-0.001916768,0.0011089793,0.046481692,-0.021107525,-0.039028841,0.0938599496,-0.096637082,0.0612027311,0.0248454185,0.0482246574
01/1974,-0.0017,0.0299031211,-0.068071011,0.0817969104,0.0048038646,0.0939362498,0.0450230733,0.002367519,0.0140073537,0.0023749177,-0.003406045,-0.047287136,0.054110732,-0.100861404,0.0872678564,0.0648076177,0.0763090041,0.0150540985,-0.028479908,-0.025492284,-0.017683384,-0.032709217,0.0634150394,-0.084382513,-0.084625812,0.1095738392,0.0127580961,-0.072849675,-0.030078468,-0.011862632,-0.025675403,0.041832589,-0.066869272,-0.085326683,-0.142598091,0.1223537439,-0.032505097,-0.11836265,-0.142857626,0.0909147169,-0.178487828,-0.117916778,0.0094072323,0.0003914388,-0.018815368,-0.147723509,-0.199735289,0.0893445774,0.0260329404,-0.14730704,0.0418998464,-0.014799842
02/1974,-0.0047,-0.003589494,0.0094180801,0.0422413732,-0.006383541,0.0178049616,0.0591422727,-0.028956984,0.0079763186,0.0061477955,-0.07818876,-0.063363489,0.0131222765,-0.057473349,0.033639939,0.0356828769,0.0566741336,0.0375644071,-0.060446068,-0.0157624,-0.026042806,-0.02230293,0.0217600129,-0.039321211,-0.059157673,0.0569959051,0.0404896743,0.0159799546,0.031645067,0.0429908165,0.0224841021,-0.046387991,0.0062881531,-0.029915028,-0.076318329,0.0351207846,-0.005732263,0.0112339812,-0.004614472,0.0285935923,-0.046171266,0.0131410136,0.0017129726,0.0052363978,0.0153939096,0.0126213502,-0.021521329,0.0390868818,-0.004180458,-0.026866497,0.0345295781,-0.000054659
03/1974,-0.0281,-0.028660311,-0.016047126,-0.002163049,0.0429521523,0.0547096301,0.008664609,-0.024919681,0.0368992655,-0.024002483,0.0019232557,-0.021611022,0.0543990112,-0.010147713,-0.002830223,-0.001276378,-0.003077334,-0.00847916,-0.010401304,0.0006613225,0.0105485465,0.0074758696,-0.012606068,0.035961901,0.0198588966,0.0227599148,-0.027158894,-0.030711776,-0.027465942,-0.024764769,-0.000859758,-0.003021365,-0.02426464,-0.020572645,0.002102901,0.0129130085,-0.022826064,-0.047008685,-0.013467685,0.0075924036,0.0076947361,-0.038574009,-0.006737877,-0.0193421,0.0039982162,-0.058064071,-0.078891177,0.0185059439,-0.011700071,-0.025076041,-0.001597184,-0.02601308
04/1974,-0.0529,-0.068826966,0.0067997904,0.0159626519,0.0732129557,0.1045652704,0.0513827973,-0.062137203,0.0530066021,-0.037286217,-0.014781417,-0.058440063,0.0892728876,-0.043794093,0.0038317863,0.0026958281,0.0130613541,0.0226636215,-0.050375001,-0.021622694,-0.027719135,-0.007117586,-0.010198277,0.0538162216,-0.015118807,0.0493984213,-0.035254611,0.0274726654,-0.008035159,0.0240174261,0.0748798362,0.0140603405,0.0303172322,-0.016501307,-0.033465161,0.0001696781,-0.013084222,0.0117410521,-0.016893385,0.0234405554,-0.018815129,0.0135131179,-0.006671825,0.0223573107,0.0399064634,-0.000815175,-0.019303,0.0145855432,-0.047360261,0.0287993971,0.017708223,-0.004765848
05/1974,-0.0468,-0.071161032,0.0488457713,-0.022719426,0.0845879644,0.0444280053,0.0694730841,0.007739865,0.0049993177,-0.022723913,0.0482883859,-0.022086938,0.0781946884,0.0052657776,-0.001532454,-0.011138499,-0.022618305,0.0154984152,-0.023333026,-0.010597898,-0.012703133,0.0182770697,-0.043826091,0.0949547759,0.0492808468,-0.001359047,-0.052203028,-0.020919965,-0.003224473,-0.030903185,-0.001035161,0.0240897279,-0.018116839,0.0136709503,0.0325244092,-0.013873703,-0.012612293,0.0070901619,0.0315925242,0.0039953468,0.0696674787,0.0267957501,-0.008685476,-0.018049971,0.0531247332,0.0116721325,0.0038747726,0.0003062583,-0.055297674,0.01820842,0.0240562828,-0.026171581
06/1974,-0.0283,-0.041339019,0.0013931963,-0.006563256,0.0594660643,0.0244523552,0.05113449,-0.043344785,0.0470988485,-0.03474617,-0.008240236,-0.046631635,0.0702043323,-0.040051787,-0.0118937,-0.015478158,-0.00519384,0.0026915386,-0.012297898,-0.031267285,-0.037094365,-0.017497574,-0.04458254,0.0861072661,0.0000855389,0.018484898,0.0004431361,0.023880776,0.0225353406,0.0125257272,0.0285843145,0.0069002444,0.0317181478,0.0560925167,0.0409117706,-0.02606739,-0.019029773,0.0707749164,0.0474979476,0.0058333979,0.1140187159,0.0051092573,-0.021583327,-0.009908524,0.0066454202,-0.0178478,-0.038568538,0.0718038682,-0.05031739,0.0440336021,0.030641953,-0.012808643
07/1974,-0.0805,-0.057326122,-0.053421534,0.1037207832,-0.108039468,-0.042654084,0.0363348584,-0.02556999,0.0317385479,-0.021985266,-0.163229036,-0.082838778,-0.080657031,-0.060647812,0.107019235,0.0937825896,0.0998035984,0.0421301161,-0.118711477,-0.093967872,-0.052090568,-0.00350389,0.0830187599,-0.10375803,-0.097534328,0.0593171645,-0.098066617,0.0194708264,0.0000826171,0.0627431125,-0.009961024,-0.12576532,0.0198239145,0.0340500159,-0.055297312,0.0912593439,-0.019890507,0.1035159123,-0.006808964,0.0952400305,-0.031222786,-0.019624986,0.0044126472,-0.048088729,-0.075675297,-0.025233579,-0.009893976,-0.023831944,-0.072715718,-0.047397826,0.0338266381,-0.003653221
08/1974,-0.0935,-0.101577533,-0.01257788,0.0515807677,-0.021167934,-0.011434406,0.0426118645,-0.016917276,0.0212567156,0.0080343723,-0.133834753,-0.06272829,-0.007225137,-0.049219782,0.0898058712,0.0370882705,0.051921963,0.0244665163,-0.073375187,-0.03520914,0.0002487664,-0.044269261,0.0192197396,-0.035882278,-0.060776963,0.0292840705,-0.053753282,0.0121579694,0.0008918307,0.034160528,-0.000629763,0.0238415855,0.0289556905,-0.00044527,-0.062367538,0.0445759481,0.008638965,0.1049778528,0.0183382833,0.0541534652,0.01412342,-0.004609017,-0.003544222,0.0214846386,0.0116694429,-0.023882848,-0.040760464,0.0387158784,-0.032645957,-0.031318926,0.0385100287,0.0213202718
09/1974,-0.1177,-0.096295403,-0.027572535,0.0951898896,-0.108288796,-0.011858589,-0.014689009,0.0463967752,0.0008801121,0.0144605593,-0.103636386,-0.112080913,-0.07842816,-0.053370671,0.1149794012,0.0850210054,0.0888927452,0.0517288046,-0.143582539,-0.078908082,-0.089134408,-0.084975782,0.0880722869,-0.130143741,-0.095789775,0.0480908195,-0.034149104,-0.005059886,-0.040376684,0.0545154831,-0.000778279,-0.148039231,0.0161184725,-0.029858998,-0.049173846,0.0864176313,0.0137024173,0.0585952578,-0.051382808,0.0479888711,-0.044777211,-0.037818966,-0.02947626,-0.069250094,-0.043882015,-0.04853478,-0.058799697,-0.037622544,-0.060469485,-0.050328771,0.0173540664,-0.052110751
10/1974,0.161,0.1455850484,0.1518012687,-0.166012973,0.0130602552,-0.13491361,-0.042406951,0.0029784782,-0.089064778,-0.006756771,-0.034116962,0.0924102985,-0.044894696,0.0506962555,-0.204575799,-0.167778454,-0.174978563,-0.019696706,0.0971574804,0.0310761966,0.0383332211,0.047403808,-0.113916665,0.0882393513,0.0922642393,-0.152058351,-0.034454538,-0.06084055,-0.010531943,-0.129365437,-0.101666786,0.0690784472,-0.011090343,0.0937672876,0.1388329479,-0.11461359,0.0140108188,0.103133418,-0.005056807,-0.052720285,0.007878468,-0.13478784,0.0515257098,0.0592331467,0.1121234486,-0.177206268,-0.238524022,0.1019034202,0.0613647787,0.0848968853,-0.034857309,0.0648958605
11/1974,-0.0451,-0.035753321,0.0114837683,0.0055733091,-0.045131956,-0.061326171,0.0033495984,0.0084879896,-0.002117999,-0.004125775,-0.076719459,-0.038492624,-0.039854394,-0.026760635,-0.001292418,0.0025684232,-0.005182657,0.0112042321,-0.037102701,-0.035947831,-0.025990264,-0.030122868,0.0004415161,-0.015431721,-0.02711278,-0.01862893,0.0051919619,0.0124242901,0.0161388104,0.0051207302,-0.030208777,0.004270547,0.0222207214,0.0212554227,0.0124628484,0.0021652771,-0.008325138,0.0316347481,0.0458947525,0.024344967,0.044502099,0.0044839687,-0.013011689,-0.005631266,0.0387258276,0.0043899259,-0.007782264,0.0163112599,-0.031364636,0.0212625288,-0.007072492,0.017118468
12/1974,-0.0345,-0.046210164,0.0376600987,0.0068370273,-0.012182879,-0.009770877,0.010582175,-0.013997807,0.0234941173,0.0080998775,-0.050629233,-0.061993371,-0.011162299,-0.004163129,0.040064218,0.0102883434,0.0069424858,0.0342727473,-0.068393743,-0.035701932,-0.053733552,-0.073960491,0.0069703048,-0.009865946,-0.010898297,0.0014665638,-0.006623206,0.0343190503,0.0163757787,0.0361447656,0.0340638163,-0.069894453,0.013504742,-0.028205314,0.028260691,0.0041800497,0.0071165531,0.0651453083,-0.020542139,0.0125297424,-0.004085177,-0.000194926,-0.023716887,-0.021339186,-0.000773649,-0.009583411,0.0206032905,0.0310453525,-0.053459277,0.0164641869,0.0191708226,-0.011197949
01/1975,0.1366,0.1919039679,-0.085644616,0.1166762832,0.0022897907,0.1777951734,-0.005199952,-0.040145295,0.0377950797,-0.025084346,0.0880843577,0.0073003741,0.0604347651,-0.089011284,0.1061734812,0.1119373038,0.1365806993,0.0173527608,-0.0018087,0.0258130472,-0.030684115,-0.003377623,0.1135400391,-0.104372783,-0.047627195,0.1431043996,0.1321366363,-0.169975915,-0.062674964,-0.062840587,-0.067489168,-0.079885457,-0.10745574,-0.149308084,-0.215700807,0.1672911527,-0.007916934,-0.199820115,-0.170219485,0.0265523786,-0.131969601,-0.159451685,0.0538024593,-0.001950786,0.0940869128,-0.204308952,-0.3317158,0.114201958,0.1111087941,-0.25465886,0.0201280077,-0.034018645
02/1975,0.0556,0.0429864888,0.0311294447,-0.06952466,0.1173675714,0.0290179978,0.0057300475,-0.032841174,-0.006447088,0.0097149179,0.0154051536,0.0420525485,0.0845915525,0.0406034499,-0.094033697,-0.066672575,-0.08124749,-0.042772573,0.0417486393,0.0395996961,0.0243150963,-0.017246004,-0.089952403,0.133266107,0.0719265587,-0.036425454,-0.028200984,-0.035968593,-0.059175336,-0.078325965,-0.033277794,0.0771356619,-0.01298545,0.0028148245,-0.006342696,-0.056300839,0.0067215791,-0.019782271,0.0356745577,-0.037401415,0.1545590733,-0.043336333,0.0304674031,0.0439224585,0.0337829694,-0.050347163,-0.095554284,-0.038474853,0.0761924368,0.0061763991,-0.001838561,0.0264917209
03/1975,0.0266,0.0440423489,-0.013623768,-0.011484301,0.1316000486,0.1115869776,0.0346802816,-0.032180923,0.0656305548,0.0162859742,0.0369040138,0.0293094305,0.1657375269,-0.076773305,-0.018439632,0.0102058978,-0.010854502,-0.04984274,0.0183809553,0.0623343142,0.0255131065,0.0017874703,-0.041158513,0.1180085282,0.0625645497,0.0624428687,-0.01294093,-0.014283777,-0.0695714,-0.021517453,0.0436281461,0.0510428306,0.0113159963,-0.067380116,-0.051571424,-0.018734968,-0.032608196,0.03632132,-0.001396004,0.0041860644,0.0481190843,-0.009801087,0.0363964035,0.0478429504,0.0835467551,-0.066035744,-0.081671989,-0.053731497,0.0520814265,-0.025198204,0.0089657066,0.0274071067
04/1975,0.0423,0.0435105933,0.0013557337,-0.02129736,0.0490631098,0.014599226,0.0294203531,-0.013420695,0.021846744,0.0034736465,-0.040679546,0.0369058473,0.0600763238,-0.010797966,-0.059967767,-0.033474941,-0.032291475,-0.029926599,0.0272192492,0.0133563449,0.0359031409,0.0889995871,-0.042239727,0.0647181061,-0.014182327,0.0020578658,-0.049245436,-0.021872817,0.0231921597,-0.02696819,-0.008545473,0.1105570791,0.0132167423,0.04113521,0.0392006448,-0.025928377,-0.030369749,0.0911976181,0.0711328272,0.021890203,0.0458352068,0.0105661621,0.0167085419,0.0563794787,0.0642280441,-0.036898046,-0.019984724,0.035634009,0.0314888247,0.045749269,-0.005440248,0.0456938806
05/1975,0.0519,0.0557984881,-0.005776295,-0.022073078,-0.012870013,-0.04923084,-0.014105799,-0.008835342,0.0033590365,-0.003341435,0.0412067149,-0.011311806,-0.012673884,0.0033671072,-0.036268221,-0.015671264,-0.017645396,-0.003535721,0.0040909889,0.0062052062,-0.028377733,-0.034903343,-0.012596453,-0.008142499,0.0089343622,-0.022557907,0.0103514587,0.0032537958,-0.032038041,-0.024951729,-0.031190771,-0.018715261,-0.007734252,-0.032547735,-0.00747242,-0.002265364,0.0068590719,0.0453002601,0.0178765684,-0.005747611,0.0173637016,-0.055479688,0.0225461724,0.0152150846,0.0048847487,-0.060112118,-0.088511944,0.0056388215,0.0381293052,-0.038562182,-0.01265435,0.0146826305
06/1975,0.0483,0.0567027792,0.0185421384,0.0308095966,-0.057744596,-0.05008278,0.0303868261,-0.008348459,0.0230010716,0.0032159277,0.0148677106,0.000766916,-0.035413673,-0.033840418,0.0492562355,0.0270974482,0.0310545686,0.0361097743,-0.010096579,-0.007094616,0.0329816138,-0.017309431,0.0335603886,-0.066715629,-0.057413793,0.0154588797,0.0061871792,0.0016813911,-0.002287846,0.0181924197,-0.021860892,-0.010620685,-0.002073843,-0.01841975,-0.033760508,0.0408253781,0.0254987263,0.0204193218,-0.024917844,0.0254589416,-0.033416666,-0.041864064,-0.004569966,-0.007736104,-0.045519246,-0.071419185,-0.118386741,0.0535033921,0.0068482693,-0.025609952,0.0332384169,-0.006499095
07/1975,-0.0659,-0.058032374,-0.04375773,0.0335936576,-0.013213295,-0.003479006,0.0350354392,-0.011340588,0.0250759001,-0.023844285,-0.068658827,-0.018325563,0.0199051573,-0.046981334,0.0555799906,0.0405593667,0.038495523,0.000839249,-0.032752227,-0.025430929,-0.008832152,0.0116494358,0.0214761837,-0.012878028,-0.009903227,0.0364746515,-0.036792036,-0.015993521,0.0022063985,0.0089326568,-0.011177424,-0.04256529,0.0044437852,0.0465506721,-0.017816077,0.0394107507,-0.021572398,0.0079789193,-0.018374893,0.0277563635,-0.018103925,-0.013058523,-0.020304148,-0.038554073,0.0087978991,-0.028101629,-0.077878416,0.0535155122,-0.037486123,-0.014427388,-0.00117935,-0.032620047
08/1975,-0.0285,-0.036657604,0.0286094208,0.0097326139,0.0061031316,-0.019097891,0.0413783978,-0.036507834,0.0331418414,-0.001451475,-0.044621653,-0.001323647,0.0147229414,-0.024528063,0.0249943609,0.0203801664,0.0289953848,0.0291421705,-0.001893769,-0.003821684,0.0236854617,0.013547406,-0.00278379,0.0229629459,0.012580255,0.0139934105,0.0077273632,-0.00575422,0.0129363153,-0.002293652,-0.019229602,0.0070928782,0.0100166546,0.0226995278,0.01943179,0.0139184075,-0.000947881,-0.010204521,0.0114338253,0.0236290647,0.0214555193,-0.011751299,-0.01487364,-0.009622369,0.034584569,-0.026153286,-0.048401878,0.0600808451,-0.038236186,0.015482137,0.0305018249,-0.006283309
